net09 X,net09 Y,net9 X,net9 Y
0,0.5,0,0.4996657030425412
1.000000000000002e-10,0.51,1.000000000000002e-10,0.4997090096657636
1.907681662250005e-10,0.5190768166225831,1.907681662250005e-10,0.4997419840915365
2.907681662250007e-10,0.529076816622583,2.907681662250007e-10,0.4997727156467064
3.907681662250009e-10,0.539076816622583,3.907681662250009e-10,0.4997905748056571
4.907681662250012e-10,0.549076816622583,4.907681662250012e-10,0.4997944887821212
5.907681662250014e-10,0.559076816622583,5.907681662250014e-10,0.4997862986563406
6.907681662250016e-10,0.569076816622583,6.907681662250016e-10,0.4997685656409674
7.907681662250019e-10,0.579076816622583,7.907681662250019e-10,0.4997441712246887
8.907681662250021e-10,0.589076816622583,8.907681662250021e-10,0.4997162895349633
9.453840831120022e-10,0.5945384083112915,9.453840831120022e-10,0.4997007136870588
1.000000000000002e-09,0.6,1.000000000000002e-09,0.4996857360974481
1.100000000000003e-09,0.6,1.100000000000003e-09,0.499633488175827
1.197710006686003e-09,0.6,1.197710006686003e-09,0.4995899314330405
1.297710006686003e-09,0.6,1.297710006686003e-09,0.4995643699441313
1.397710006686003e-09,0.6,1.397710006686003e-09,0.499564765376315
1.497710006686003e-09,0.6,1.497710006686003e-09,0.4995911985793315
1.597710006686004e-09,0.6,1.597710006686004e-09,0.4996428727502225
1.697710006686004e-09,0.6,1.697710006686004e-09,0.4997186508451552
1.797710006686004e-09,0.6,1.797710006686004e-09,0.4998171762644025
1.897710006686005e-09,0.6,1.897710006686005e-09,0.4999371080018423
1.997710006686005e-09,0.6,1.997710006686005e-09,0.5000770831343583
2.097710006686005e-09,0.6,2.097710006686005e-09,0.5002358683862109
2.197710006686005e-09,0.6,2.197710006686005e-09,0.5004122670601454
2.297710006686005e-09,0.6,2.297710006686005e-09,0.5006052291557677
2.397710006686006e-09,0.6,2.397710006686006e-09,0.500813737349702
2.497710006686006e-09,0.6,2.497710006686006e-09,0.5010369043970028
2.597710006686006e-09,0.6,2.597710006686006e-09,0.5012738592616448
2.697710006686006e-09,0.6,2.697710006686006e-09,0.5015238431372496
2.797710006686006e-09,0.6,2.797710006686006e-09,0.5017861001191914
2.897710006686007e-09,0.6,2.897710006686007e-09,0.5020599728897829
2.997710006686007e-09,0.6,2.997710006686007e-09,0.5023447976313815
3.097710006686007e-09,0.6,3.097710006686007e-09,0.5026399988982176
3.197710006686008e-09,0.6,3.197710006686008e-09,0.5029449882000986
3.297710006686008e-09,0.6,3.297710006686008e-09,0.5032592576704721
3.397710006686008e-09,0.6,3.397710006686008e-09,0.5035822818890161
3.497710006686008e-09,0.6,3.497710006686008e-09,0.5039136100683622
3.597710006686009e-09,0.6,3.597710006686009e-09,0.5042527707770912
3.697710006686009e-09,0.6,3.697710006686009e-09,0.5045993624458898
3.797710006686009e-09,0.6,3.797710006686009e-09,0.5049529607275399
3.897710006686009e-09,0.6,3.897710006686009e-09,0.5053132071920157
3.99771000668601e-09,0.6,3.99771000668601e-09,0.5056797191261861
4.09771000668601e-09,0.6,4.09771000668601e-09,0.5060521763454483
4.19771000668601e-09,0.6,4.19771000668601e-09,0.5064302332889349
4.29771000668601e-09,0.6,4.29771000668601e-09,0.506813603918941
4.39771000668601e-09,0.6,4.39771000668601e-09,0.5072019760055937
4.497710006686011e-09,0.6,4.497710006686011e-09,0.507595094114775
4.597710006686011e-09,0.6,4.597710006686011e-09,0.5079926760013124
4.697710006686011e-09,0.6,4.697710006686011e-09,0.5083944937041508
4.797710006686011e-09,0.6,4.797710006686011e-09,0.508800291982562
4.897710006686011e-09,0.6,4.897710006686011e-09,0.5092098675474364
4.997710006686012e-09,0.6,4.997710006686012e-09,0.5096229894839923
5.097710006686012e-09,0.6,5.097710006686012e-09,0.5100394766531755
5.197710006686012e-09,0.6,5.197710006686012e-09,0.5104591200494333
5.297710006686012e-09,0.6,5.297710006686012e-09,0.5108817584083907
5.397710006686012e-09,0.6,5.397710006686012e-09,0.5113072024512362
5.497710006686013e-09,0.6,5.497710006686013e-09,0.511735308735412
5.597710006686013e-09,0.6,5.597710006686013e-09,0.5121659057389687
5.697710006686013e-09,0.6,5.697710006686013e-09,0.5125988659909102
5.797710006686013e-09,0.6,5.797710006686013e-09,0.513034033950175
5.897710006686014e-09,0.6,5.897710006686014e-09,0.5134712964518069
5.997710006686014e-09,0.6,5.997710006686014e-09,0.5139105123363025
6.097710006686014e-09,0.6,6.097710006686014e-09,0.5143515812472313
6.197710006686015e-09,0.6,6.197710006686015e-09,0.5147943749677473
6.297710006686015e-09,0.6,6.297710006686015e-09,0.5152388046047185
6.397710006686015e-09,0.6,6.397710006686015e-09,0.5156847535902001
6.497710006686016e-09,0.6,6.497710006686016e-09,0.5161321432866063
6.597710006686016e-09,0.6,6.597710006686016e-09,0.5165808676120044
6.697710006686016e-09,0.6,6.697710006686016e-09,0.5170308571003381
6.797710006686016e-09,0.6,6.797710006686016e-09,0.5174820151104237
6.897710006686016e-09,0.6,6.897710006686016e-09,0.5179342803747748
6.997710006686017e-09,0.6,6.997710006686017e-09,0.5183875647531972
7.097710006686017e-09,0.6,7.097710006686017e-09,0.5188418143032852
7.197710006686017e-09,0.6,7.197710006686017e-09,0.519296948540517
7.297710006686017e-09,0.6,7.297710006686017e-09,0.5197529200630358
7.397710006686017e-09,0.6,7.397710006686017e-09,0.520209655281121
7.497710006686017e-09,0.6,7.497710006686017e-09,0.5206671126284161
7.597710006686018e-09,0.6,7.597710006686018e-09,0.521125224724537
7.697710006686019e-09,0.6,7.697710006686019e-09,0.5215839552044725
7.797710006686018e-09,0.6,7.797710006686018e-09,0.5220432422790205
7.897710006686019e-09,0.6,7.897710006686019e-09,0.5225030542135968
